text	label
listening to music while watching the mtv movie awards and watching tv and thinking of you	1
too much to ask for a better	1
now i'm going to bed goodnight	1
sorry i missed you on the tonight	1
thanks for sharing the pics of the day i 'll	1
hand is hurting and it hurts so	1
i am so tired i ca my sleep patterns i have a sore throat	1
people are so sad and lonely	1
i am not sure if it 's just me	1
listening to the rain and the rain is shining and	1
they 're not the only one who	1
i am so sorry to see you go	1
thanks for the heads out i was so excited	1
sooo tired and tired but still tired and	1
good luck with the new album	1
and i have to go to the doctor	1
what a great day to start the day with a new	1
you are a good friend and you	1
nope it was n't the same as	1
your tweet is just me and i have to say	1
at least i have n't gotten a chance	1
i have a headache i feel like crap	1
got to go back to work	1
jenny is so cute and i love him	1
master is the only one who thinks that	1
sadly it 's not the same	1
the weather forecast has gone away	1
just finished watching the last episode of the season finale	1
is it possible to be able to get the iphone	1
sunset is the only one that has to go	1
walking in a few minutes and a half hour of work to	1
i'm so glad you had a great day	1
had a good time with the girls	1
found a good friend in the house	1
is going to bed now nighty night everyone	1
i am not sure i can do it but i 'll be in	1
i have to go back home	1
i have to go to the doctor today	1
o i love you so much you 're amazing	1
its been a long day and im already exhausted	1
happy birthday to your mom and dad	1
and the weather is beautiful and sunny and i have to work in	1
joined twitter for a few hours and	1
i am not sure if it is the real thing but i do have a lot to say	1
i am not a big fan	1
sis 's house and the dog is	1
i'm so glad you 're having fun	1
brilliant i 'll have a look at it	1
watching a movie and then getting ready for work	1
especially when you 're not in a bad situation	1
hope you have a great weekend too	1
i am not a big deal	1
then i have a new phone	1
interface is down and i have no money	1
tweetdeck has been suspended for a while	1
tell me what i want to do i	1
i have to wait till i get my	1
i have to go back to school	1
is going out to eat some hotdogs and watching	1
yes i am a little sad	1
as a reward i was just thinking	1
i have a feeling it 's going 2 be a	1
i am not sure if it 's a sign	1
guess i 'll be in the same place	1
have to go back to work	1
or maybe i should have a job interview	1
jeez i have to go back to school tomorrow and i do n't wanna be in school tomorrow	1
i am so tired of being unemployed and not	1
i'm going out for the day and	1
best of youtube 's weather for a while	1
i have a headache i feel nauseous	1
2 days of school left and then	1
u should come visit me at a party	1
i have to go back home	1
wtf is wrong with my phone	1
i have a feeling it wo me but i do not	1
off to the beach to see the new	1
i'm going to miss my connecting friends	1
excellent day in london with my mom	1
oh and i love the new song	1
lunch with the fam and the boys and	1
thinking of the day i have a	1
enjoy the rest of your day	1
i am so tired of being sick and i ca n't go	1
i have to wait until i get home	1
breaking up my computer and i have	1
unfortunately i do not like it when i do it all	1
night night and good morning to you	1
my mom is going to get a haircut	1
today is a good day for me and i	1
do you know what 's wrong with me i	1
had to get my wisdom tooth removed today	1
i am so sorry to hear that	1
it was so much better than i thought it would be but it was	1
mine is a bit more than i thought	1
maybe you should have a twitter	1
is it possible to get a job in a car	1
i am so tired i ca n't go to sleep	1
tired and i have to go to work tomorrow	1
hella excited for tomorrow 's show	1
i'm so sorry to hear about your loss of your	1
i have to go back home to work	1
what a beautiful day today i have	1
to be honest i'm not sure if i 'll get it	1
i am not a big deal	1
ah i love that movie too	1
going to the beach today with my dad	1
it was a good one but i	1
ca n't believe it 's almost 11pm	1
new moon trailer on youtube and i love it	1
im so sorry to see you guys go	1
yah it was n't that good but it	1
i have to wait till i can go	1
i have a feeling i will have to wait until next week to	1
okay so i guess i'm not a	1
but it was n't that bad	1
hahaha i love the song you 're the one who plays	1
cant wait for my next trip	1
why is it that when you have to be in a car i do n't know what to say	1
just finished watching the season finale of the hills	1
alas i have to go back to school	1
yes i am a bit biased but	1
well it was n't that bad	1
come on drop by 1 79 twittercom i love you so	1
all i can do was go home	1
drinking coffee and listening music with my love and love love	1
im so sorry to hear about the accident i was	1
hi there how 's your weekend	1
i'm going to miss you too much i 'll miss you too much	1
no i do n't have a phone	1
am i a bad girl or anything or what i was	1
well i guess i have to wait	1
sadly it 's a bit of an effort	1
but it was n't the same without	1
hi there how 's your weekend	1
sorry to see that i was in	1
breakfest with my mom then going to bed	1
they are so cute i love it when	1
laying down in the sun with my	1
ca n't believe i forgot to take my	1
ahhhh my phone died so i ca	1
i am so tired of being sick and i ca n't go	1
oh and the sun is out and i'm	1
what a beautiful sunny morning in the neighborhood	1
i'm so sorry to see that you are having such	1
missed the first day at the beach today and now	1
make me a happy birthday cake	1
i'm so sorry to hear that	1
tech service is a great idea to get	1
currently listening 2 music amp watching a	1
o well i guess it is n't the same	1
at least i can get a new phone for my blackberry	1
thank you so much i love you too	1
outside the house with the fam	1
my phone is dying i ca me to	1
okay so i just got a twitter account for	1
threw a muscle on the floor	1
ngl i love the new song	1
just finished my first exam and now i am officially	1
it 's not a bad thing	1
i am so tired of this	1
if you do n't have to be a good friend i 'd be interested	1
hope you have fun at the concert	1
i have a feeling it wo me but it 's a bit	1
is it possible that you are not following me anymore	1
ugh my head hurts i feel nauseous	1
in a lot more pain i think i 'll go to bed now	1
i am not sure i 'll be there for the rest	1
but i do n't know what i	1
i am not sure if it 's just me or not but	1
caught up on my last tweet	1
checkin out my new twitter background	1
at least i have n't eaten a whole	1
i have to wait until i can go to the beach and get my nails done	1
no one wants 2 talk 2 u guys	1
what a great way of getting out of the office	1
i have to wait till november to	1
hey there how 's your day going so	1
everyone is in the house and i'm not even in the house yet	1
expectation are the best i have ever seen	1
i have to go back to work	1
ahh my poor baby is sick	1
my mom just called me a bitch	1
i have a feeling i 'll be going home tomorrow	1
wtf is up with my phone i have no idea how to use twitter	1
and the weather forecast for the day is going to be a blast for the next few	1
i am so tired of being sick	1
wants to be in bed with her baby	1
very sad that the cavs lost last nite	1
we 're going out for dinner	1
night at work and then off for a run in	1
that 's what i'm talking bout and the one i love is a little	1
she is so sweet and cute and adorable	1
now i'm going back home to the philippines	1
saturday night with my family and friends	1
you are a good girl and you 're a	1
and the weather forecast for the weekend	1
i have to wait until november	1
ignored the new iphone 3g s	1
i have a feeling i 'll be going to the beach	1
why is n't my picture showing up	1
i have to wait till i can get a job and i have no	1
i'm so glad you had a great day	1
listening to music while watching the mtv awards	1
is going out for a walk	1
omg i just realized i missed my first tweet from last night i had a	1
thats a shame that i have to go to work tomorrow	1
